2.08.2022;Roseline Sex, FLHTKL putzen;;Die Verlorene;
3.08.2022;;Stütz, seitliche Übungen, Schildkröte, Rücken situps;Die Verlorene;
4.08.2022;FLHTKL fahren, Bärenwirt Fusch;;Die Verlorene;
5.08.2022;Roseline Sex, FLHTKL fahren Grossglockner Hochalpenstraße;;Die Tote im Käfig;
6.08.2022;Stoiber Ranoldsberg;Stütz;Die Tote im Käfig;
7.08.2022;FLSTFI fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps;Die Tote im Käfig;
8.08.2022;;;Die Tote im Käfig;
9.08.2022;FLSTFI fahren;;Die Tote im Käfig;
10.08.2022;HD Fat Boy gekauft und Ducati verkauft, FLSTFI fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps;Die Tote im Käfig;
11.08.2022;;;;
12.08.2022;Ducati in Augsburg abgegeben;;;
13.08.2022;Roseline Sex, VRSCDX fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps;;
14.08.2022;;;Der Cleaner;
15.08.2022;VRSCDX fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps;Der Cleaner;
16.08.2022;VRSCDX fahren;;Der Cleaner;
17.08.2022;FLSTFI fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps;Der Cleaner;
18.08.2022;Fat Boy Zulassung;;;
19.08.2022;;;Der Cleaner, Das Grab meiner Schwester;
20.08.2022;Roseline Sex, Fat Boy Augsburg geholt;;;
21.08.2022;Fat Boy 114 fahren;;Das Grab meiner Schwester;
22.08.2022;Fat Boy 114 fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps;Das Grab meiner Schwester;
23.08.2022;Fat Boy 114 fahren;;Das Grab meiner Schwester;
24.08.2022;Roseline Sex, Fat Boy fahren;;Das Grab meiner Schwester;
25.08.2022;Fat Boy 114 fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps;Das Grab meiner Schwester;
26.08.2022;;;Das Grab meiner Schwester;
27.08.2022;München fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps;Das Grab meiner Schwester;
28.08.2022;Roseline Sex,mit Roslelne im Kino;;Das Grab meiner Schwester;
29.08.2022;Griechisch Essen, Fat Boy 114 fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps, minimum;Das Grab meiner Schwester;
30.08.2022;mit Roseline nach Hannover gefahren;;Das Grab meiner Schwester;
31.08.2022;TS Bens;;;
1.09.2022;;;;
2.09.2022;Fat Boy 114 fahren;;Der Heilige Tod;
3.09.2022;VRSCDX fahren;Stütz, seitliche Übungen, Schildkröte, Rücken situps, minimum;Der Heilige Tod;
4.09.2022;Fat Boy 114 fahren Chiemsee, Kino Bullet Train;;Der Heilige Tod;
5.09.2022;Roseline Sex, FLHTKL fahren Mühldorf;Stütz, seitliche Übungen, Rücken situps;Der Heilige Tod;
6.09.2022;Erding-Hannover fahren;;;
7.09.2022;Hannover-Erding fahren;;;
8.09.2022;;;Der Heilige Tod;
9.09.2022;Roseline Sex;;Der Heilige Tod;
10.09.2022;;Stütz, seitliche Übungen, Rücken situps;Der Fahrer;
11.09.2022;Spagetthi Carbonara;;Der Fahrer;
12.09.2022;Fat Boy 114 fahren Schliersee;Stütz, seitliche Übungen, Rücken situps;Der Fahrer;
13.09.2022;Fat Boy 114 fahren, FLSTFI fahren Fabi Einschulung;;Der Fahrer;
14.09.2022;Roseline Sex;;Der Fahrer.Geister;
15.09.2022;;Stütz, seitliche Übungen, Rücken situps, situps;Geister;
16.09.2022;;;Geister, Das Schwert Gottes;
17.09.2022;;Stütz, seitliche Übungen, Rücken situps, situps;Das Schwert Gottes;
18.09.2022;Kino Film Ticket ins Paradies;;Der Hurricane;
19.09.2022;Roseline Sex;Stütz, seitliche Übungen, Rücken situps, situps;Der Hurricane;
20.09.2022;;;Das Duell;
21.09.2022;FLSTFI fahren, VRSCDX fahren;;;
22.09.2022;;;;
23.09.2022;Roseline Sex;;Das Duell;
24.09.2022;Hochzeit Sebastian;situps;;
25.09.2022;Roseline Sex;;;
26.09.2022;Frankfurt fahren;;;
27.09.2022;Gambach - Erding fahren;;;
28.09.2022;Bettenlager;;Das Duell;
29.09.2022;;;Das Duell;
30.09.2022;Roseline Sex, Fat Boy 114 fahren;Stütz, seitliche Übungen, Rücken situps, situps - minimum;Der neunte Schritt;
1.10.2022;;;Der neunte Schritt;
2.10.2022;Roseline Sex Finger Anal;Stütz, seitliche Übungen, Rücken situps;Der neunte Schritt;
3.10.2022;FLHTKL fahren;;Der neunte Schritt;
4.10.2022;Sandra München abgeholt;;;
5.10.2022;FLSTFI fahren;;;
6.10.2022;AB fahren;;;
7.10.2022;Wendelstein mit Zahnradbahn;;;
8.10.2022;KZ Gedenkstätte, Sandra München Bahnhof gefahren;;;
9.10.2022;Roseline Sex, Fat Boy 114 fahren;;Der Dschungel;
10.10.2022;Hannover fahren;;Der Dschungel;
11.10.2022;;;Der Dschungel;
12.10.2022;;;Der Dschungel;
13.10.2022;Erding fahren;;Der Dschungel;
14.10.2022;Roseline Sex, FLHTKL fahren ;;Der Dschungel;
15.10.2022;;Stütz, seitliche Übungen, Rücken situps;Der Dschungel;
16.10.2022;Roseline Sex, FLHTKL Schliersee fahren;;Der Dschungel;
17.10.2022;FLHTKL fahren, Leonie Geburtstag;Stütz, seitliche Übungen, Rücken situps;;
18.10.2022;VRSCDX fahren;;;
19.10.2022;MB Reifenwechsel, Roseline am Ostbahnhof geholt;;Blackout;
20.10.2022;FLHTKL fahren Augsburg;Stütz, seitliche Übungen;;
21.10.2022;;;;
22.10.2022;Roseline Sex, FLHTKL putzen;Stütz, seitliche Übungen, Rücken situps;Blackout;
23.10.2022;Fat Boy114 fahren;;Blackout;
24.10.2022;;Stütz, seitliche Übungen, Rücken situps;Das Revier;
25.10.2022;ED - FFM fahren,  ctmshare, TS Paula im Hotel;;;
26.10.2022;ctmshare, FFM - ED fahren;;;
27.10.2022;FLSTFI fahren;;Das Revier;
28.10.2022;Roseline Sex;Stütz, seitliche Übungen, Rücken situps;Das Revier;
29.10.2022;VRSCDX fahren;Stütz, seitliche Übungen,;Das Revier;
30.10.2022;FLHTKL fahren Landshut;;Das Revier;
31.10.2022;Roseline Sex, FLHTKL fahren Passau;Stütz, seitliche Übungen,situps;Das Revier;
1.11.2022;;;Das Revier;
2.11.2022;;;Das Revier;
3.11.2022;;;Das Revier;
4.11.2022;Gespräch REWE;Stütz, seitliche Übungen,situps;Der Erlöser;
5.11.2022;Roseline Sex;;Der Erlöser;
6.11.2022;Erding - Hannover fahren;Stütz, seitliche Übungen,situps;Der Erlöser;
7.11.2022;TS  Carida;;;
8.11.2022;Go-Kart fahren;;;
9.11.2022;;;Der Erlöser;
10.11.2022;Hannover nach Erding gefahren;;Der Erlöser;
11.11.2022;Roseline Sex mit Vibrator und Anal Vibrator bei mir;;Sleepers;
12.11.2022;;;Sleepers;
13.11.2022;Wäsche, spazieren, Pizza backen;;Sleepers;
14.11.2022;;;Sleepers;
15.11.2022;Kanban Schulung;;Zwölf Tage;
16.11.2022;US Nachricht das sie in München ist, Kanban Schulung, Roseline Sex;;Zwölf Tage;
17.11.2022;Kanban Schulung. Film Rocky;;Zwölf Tage;
18.11.2022;Gespräch REWE;;Zwölf Tage;
19.11.2022;Roseline Sex, Kino Black Panther: Wakanda Forever;Stütz, Katzenbuckel, situps;Zwölf Tage;
20.11.2022;;;Der Verrat;
21.11.2022;;;;
22.11.2022;Erding - Hannover fahren;;;
23.11.2022;TS Brenda;;Der Verrat;
24.11.2022;Hannover - Erding fahren, IB telefoniert;;Der Verrat;
25.11.2022;Roseline Sex;;Der Verrat;
26.11.2022;Roseline Sex, Erding Weihnachtsmarkt Erding;;Der Verrat;
27.11.2022;;Stütz, Katzenbuckel, seitliche Übungen, situps;Der Verrat;
28.11.2022;Roseline Sex;;Die Hexe;
29.11.2022;FLFBS und FLHTKL HadEck bringen;;Die Hexe;
30.11.2022;Roseline Sex, Gespräch REWE;Stütz, Katzenbuckel, seitliche Übungen, situps;Die Hexe;
1.12.2022;REWE Job Zusage;;Die Hexe;
2.12.2022;;;Die Hexe;
3.12.2022;Roseline Sex, Weihnachtsmarkt Landshut;Stütz, Katzenbuckel, seitliche Übungen, situps;Die Hexe;
4.12.2022;Weihnachtsmarkt Landshut;;Kalla City;
5.12.2022;;;Kalla City;
6.12.2022;TS Nonny;;Kalla City;
7.12.2022;;Stütz, Katzenbuckel;;
8.12.2022;;;Kalla City;
9.12.2022;;Stütz, Katzenbuckel, situps;;
10.12.2022;Roseline Sex;;Kalla City;
11.12.2022;;Stütz, Katzenbuckel, seitliche Übungen, situps;;
12.12.2022;ivv Kündigung, Dorfen Brucker Kaffee;;Kalla City;
13.12.2022;;Stütz, Katzenbuckel, seitliche Übungen, situps;Kalla City;
14.12.2022;ivv Kündigung als einschreiben, Python programmieren;;Kalla City;
15.12.2022;FLHTKL holen;;Kalla City;
16.12.2022;Python programmieren;;Kalla City;
17.12.2022;Roseline Sex, Rosenheim Roseline Jacke kaufen;;Kalla City;
18.12.2022;Roseline Sex;Stütz, Katzenbuckel, seitliche Übungen, situps;;
19.12.2022;Python programmieren;Stütz, Katzenbuckel;Ronin;
20.12.2022;Python programmieren, Papiere Standesamt, Hannover gefahren;;;
21.12.2022;Python programmieren;;;
22.12.2022;Python programmieren, Hannover - Erding fahren, Sandra nach Erding gekommen;"";"";""
23.12.2022;Python und postgres;"";"";""
24.12.2022;ED - Gambach fahren;"";"";""
25.12.2022; ;"";"";""
26.12.2022;Gambach - Köln fahren;"";"";""
27.12.2022;Python und postgres;"";"";""
28.12.2022;einkaufen, Roseline Sex;"";"";""
29.12.2022;Python und Postgres;"";"";""
30.12.2022;Python und Postgres, Visual Studio Code in Git;"";"";""
31.12.2022;Python und Postgres, Visual Studio Code in Git;"";"";""
01.01.2023;Köln nach Erding fahren, Roseline WoZi Sex;"";"";""
03.01.2023;Python, VSCode auf Macbook Air;"";"";""
04.01.2023;Termin Standesamt;"";"";""
05.01.2023;Python csv file lesen und DB schreiben, Parallels installiert auf Mac mit Windows;"";"";""
06.01.2023;MacBook Parallels Windows Control-M installieren;"";"";""
07.01.2023;Kawasaki Interessent da, Mac/Win VCStudio mit Git, Elena tefoniert, Mühldorf Kaffee, TopGun;"";"";""
10.01.2023;Linux Mint, Roseline Sex;"";"";""
11.01.2023;Had-Eck Dyno gebracht;"";"";""
13.01.2023;Burger King Dorfen;"";"";""
15.01.2023;"";Stütz, Katzenbuckel, seitliche Übungen, situps;"";""
16.01.2023;"";"";"";""
17.01.2023;Kawasaki abmelden;"";"";""
18.01.2023;Python Buch;"";"";""
19.01.2023;Roseline Sex;Stütz, Katzenbuckel, seitliche Übungen, situps;"";""
20.01.2023;Python Übungen;"";"";""
21.01.2023;Roseline Sex;Stütz, Katzenbuckel, seitliche Übungen, situps;"";""
22.01.2023;Kawasaki verkauft und abgeholt, Forstner essen in Taufkirchen;"";"";""
23.01.2023;"";Stütz, Katzenbuckel, seitliche Übungen, situps;"";""
24.01.2023;PyCharm installation;"";"";""
25.01.2023;MFT und SAP migration;Stütz, Katzenbuckel, seitliche Übungen, situps, Kettlebell start;"";""
26.01.2023;MFT und SAP migration;Kettlebell Minimal Übungen;"";""
27.01.2023;MFT und SAP migration, LibreOffice Dell installieren;"";"";""
28.01.2023;Roseline Sex, LibreOffice auf Macbook installiert, WS gefahren, keine Pfeife geraucht;Stütz, Katzenbuckel, seitliche Übungen, Kettlebell Video alle 3mal;"";""
29.01.2023;Keine Pfeife geraucht;Kettlebell Übungen;"";""
20.01.2023;SAP Migration, keine Pfeife geraucht;"";"";""
31.01.2023;SAP und MFT migration, Steuerrückzahlung 2021, Keine Pfeife geraucht, Zigarillo gepafft;Kettlebell Übungen;"";""
02.02.2023;MFT,SAP migration, Dörr Untersuchungsergebnis, Hannover-Erding fahren;"";"";""
03.02.2023;MFT, SAP migration, Dietrich Control-M Schulung;"";"";""
04.02.2023;Roseline Sex, Waldkraiburg C&A, Mühldorf, Lethal Weapon 1;Stütz, Kettlebell;"";""
05.02.2023;Lethal Weapon 2;"";"";""
06.02.2023;MFT, SAP migration, Dietrich Control-M Schulung,Lethal Weapon 3;Stütz, seitliche ÜbungenKettlebell;"";""
07.02.2023;MFT, SAP migration ,Lethal Weapon 4;"";"";""
08.02.2023;MFT, SAP migration, KFC Parsdorf;"";"";""
09.02.2023;MFT, SAP migration;Stütz, Katzenbuckel, seitliche Übungen, Kettlebell;"";""
10.02.2023;MFT, SAP migration, Ulli mail als Sandra wg 3er;"";"";""
11.02.2023;Roseline Sex, München fahren;"";"";""
12.02.2023;Erkältung;"";"";""
13.02.2023;Standesamt 150,00 Euro , MFT, SAP migration;"";"";""
14.02.2023;MFT, SAP Migration, ED - AB - Gambach fahren;"";"";""
15.02.2023;Control-M Tag in FFM, FFM-AB-ED fahren;"";"";""
16.02.2023;MFT, SAP Migration, Sichtschutz Balkon entfernt;"";"";""
17.02.2023;Roseline sex, MFT, SAP Migration;"";"";""
18.02.2023;Ebersberg Kaffee, Chiemsee;Kettlebell;"";""
19.02.2023;"";Kettlebell;"";""
20.02.2023;MFT, SAP Migration;"";"";""
21.02.2023;MFT, SAP Migration;"";"";""
22.02.2023;Letzter Arbeitstag ivv;"";"";""
23.02.2023;Roseline Sex, FLSTFI fahren, Dorfen Kaffee eat & meet;Stütz, Kettlebell;"";""
24.02.2023;FLSTFI fahren, Dateien auf MacBook;Kettlebell, situps mit Gewicht;"";""
25.02.2023;Roseline Sex, München fahren, Python depot;"";"";""
01.02.2023;MFT,SAP migration, Dietrich Control-M Schulung, TS Angie Deluxen; ; ;TS Geldverschwenung, kein Ständer, Bilder veraltet
26.02.2023;"";einmal Stütz, Kettlebell, situps mit Gewicht;"";""
27.02.2023;"";Kettlebell;"";""
28.02.2023;ED - AB - Gambach fahren;"";"";""
03.03.2023;BG heisser Chat, Gambach-AB-ED fahren, WÜ Landstrasse; ;"";""
02.03.2023;John Doe Flörsheim, Grosser Feldberg gefahren, BG heisser Chat; ;"";""
04.03.2023;Roseline Sex, Dostojewski;Kettlebell;"";""
05.03.2023;Fabi Geburtstag, Forstner Kaffee;"";"";Tanjas Mutter heiß, Denke an Sandra
01.03.2023;FFM mit Zug fahren;Kettlebell;"";Tanjas Mutter ist heiß, denke an Sandra,zu spüren
06.03.2023;Anhänger zur HU;Kettlebell, situps mit Kettlebell;"";Denke an Sandra zu spüren, berühren
07.03.2023;Roseline Sex, Geld eingezahlt MB, Schliersee Milchhäusl;Kettlebell+;"";Denke an Sandra, sie berühren, sie spüren
08.03.2023;LA gefahren, Döner essen, Tchibo Tasse & Filter;"";"";Immer wieder an Sandra denken
09.03.2023;Roseline Sex, spazieren Indorf;Stütz, Bank;"";Sandra im Kopf
10.03.2023;Mühldorf Kaffee trinken;"";"";wie es wäre Sandra zu spüren
11.03.2023;"";Bank, Stütz, Kettlebell-;"";Denke daran Sandra spüren und berühren, Sex mit Birgit
12.03.2023;Freising Stoffmarkt;"";"";Denke daran Sandra spüren und berühren, Sex mit Birgit
14.03.2023;Mammut Schuhe bestellt, Roseline Zahnarzt;"";"";Denke daran Sandra spüren und berühren, denke an Sex mit Birgit
15.03.2023;Roseline Dr. Bloch, München fahren, Anhänger abgeholt;"";"";denke an Sex mit Sandra, an Sex mit Birgit
08.01.2023;MacBook und Dell VirtualBox mit Linux Mint, Kawasaki verkauft, Forstners essen;"";"";""
13.03.2023;Roseline Sex, FLHTKL Vilsbiburg Mareis;Bank, Stütz, seitliche Übungen, Kettlebell;"";Denke an Sandra spüren & berühren, Sex mit Birgit
14.05.2023;Vagrant auf AlmaLinux, Drohne am Krontahler Weiher, Ansible Video und auf MacBook;"";"";""
16.03.2023;Roseline Sex, FLHTKL fahren;Bank, Stütz, seitliche Übungen, Kettlebell;"";Denke an Sex mit Sandra, Sex mit Birgit
17.03.2023;FLSTFI fahren, VRSCDX fahren;Bank, Stütz, seitliche Übungen;"";Denke an Sex mit Sandra, Sex mit Birgit
18.03.2023;TÜV Termin ausgemacht, FLHTKL fahren Traunreut;"";"";Denke an Sex mit Sandra, Sex mit Birgit
19.03.2023;Roseline Sex, Kircheim Eis essen, IHlE Erding;Stütz, situp;"";Denke an Sex mit Sandra, Sex mit Birgit
20.03.2023;ED - Darmstadt fahren;"";"";""
21.03.2023;Darmstadt - AB fahren, Louis einkaufen, AB - ED fahren;"";"";Denke immer wieder an Sex mit Sandra, Sex mit Birgit
22.03.2023;Roseline Sex, FLHTKL und FLSTFI HU;"";"";Denke immer wieder an Sex mit Sandra, Sex mit Birgit
23.03.2023;FLHTKL fahren Maxlrain;Bank, Stütz, seitliche Übungen, situps;"";"denke an CB; Sandra spüren; Birgit spüren"
24.03.2023;Whatsapp Sandra;Bank, Stütz, seitliche Übungen;"";""
25.03.2023;Roseline Sex, ED Foot Markt;"";"";""
15.05.2023;Udemy Administration of Red Hat Linux Test;Bank, Stütz 3*50, seitliche Übungen 3*40;"";""
16.05.2023;Udemy BASH Programming, Version Control with Git;"";"";""
17.05.2023;Udemy BASH Programming, Dostojewski ED;Bank, Stütz, seitliche Übungen, 1*50, situps;"";""
26.03.2023;MotoGP Portimao;Bank;"";Denke immer wieder an Sex mit Sandra, Sex mit Birgit, CB, MV
27.03.2023;Kino Film der vermessene Mensch;Bank, Stütz, situps;"";""
28.03.2023;FLSTFI, VRSCDV Had-Eck gebracht, Mareis Kaffee, Kuchen Vilsbiburg;"";"";""
29.03.2023;Roseline Sex, Pfannkuchen;Bank, Stütz, Sodbrennen;"";Denke an Sex mit Sandra
30.03.2023;Zahnarzt, Fossil Uhren bestellt;Bank, Stütz, seitliche Übungen;"";""
31.03.2023;ED nach AB und Köln fahren;"";"";""
01.04.2023;"";Bank, Stütz, seitliche Übungen;"";""
02.04.2023;"";Stütz;"";""
03.04.2023;REWE Köln Erster Arbeitstag;"";"";""
04.04.2023;REWE Köln;"";"";""
05.04.2023;REWE Köln;"";"";""
06.04.2023;REWE Köln;"";"";""
07.04.2023;"";Stütz 150St;"";""
08.04.2023;Köln – ED fahren, Fossil Uhren Paket;"";"";""
09.04.2023;Roseline Sex;"";"";""
10.04.2023;FLHTKL fahren Wasserburg;Bank, Stütz, seitliche Übungen;"";""
11.04.2023;Fossil Uhr getragen, Roseline Fossil Uhr bestellt, RAV Pötzinger;Bank, Stütz;"";""
12.04.2023;RAV Pötzinger abgeholt;"";"";""
13.04.2023;Hilux Angebot;Stütz;"";""
14.04.2023;Dubliner essen;"";"";""
15.04.2023;Roseline Sex;Bank, Stütz, seitliche Übungen;"";""
16.04.2023;Kino John Wick 5;Bank, Stütz, seitliche Übungen 3*50, situps;"";""
17.04.2023;FLHTKL fahren;Bank, Stütz, seitliche Übungen 3*50, situps;"";""
19.04.2023;Film Apocalypse Now, Solar Powerbank;"";"";""
18.04.2023;Roseline AB, Sandra telefoniert, Film Apocalypse Now;"";"";""
20.04.2023;RestAPI arbeiten;Bank, Stütz, seitliche Übungen 3*50;"";""
21.04.2023;RestAPI arbeiten;"";"";""
22.04.2023;Roseline Sex, FLHTKL Straubing fahren;Bank, Stütz, seitliche Übungen 3*50;"";Denke an Sex mit Sandra
23.04.2023;"";Bank, Stütz 3*50,  seitliche Übungen 2*50;"";""
24.04.2023;Udemy Kurs Linux Bootcamp;"";"";""
25.04.2023;Satzinger & Alice telefoniert, Udemy Kurs Linux Bootcamp;Bank 150;"";""
26.04.2023;Udemy Kurs Linux Bootcamp, Had-Eck;"";"";Sandra Chat
27.04.2023;Udemy Linux Bootcamp, Administration of Red Hat Linux 8,VRSCDX fahren;Bank, Stütz 3*50, situps;"";""
28.04.2023;Udemy Linux Bootcamp, Administration of Red Hat Linux 8, Roseline Babbel App und Udemy A1 Kurs;"";"";""
29.04.2023;Roseline Sex, Udemy Administration of Red Hat Linux 8,FLHTKL Frontenhausen, Gangkofen,Mühldorf;Bank, Stütz 2*50;"";Denke an Sex mit Sandra
30.04.2023;VRSCDX fahren mit GoPro;Bank, Stütz 1*50;"";""
01.05.2023;Sauerteig Brot backen;Bank, Stütz 3+50;"";""
02.05.2023;Udemy Administration of Red Hat Linux, Roseline AB, Linux Bootcamp;"";"";""
03.05.2023;Linux Bootcamp, BMC workshop, VRSCDX fahren;"";"";""
04.05.2023;BMC workshop, FLSTFI fahren und GoPro;Bank, Stütz 3*50;"";""
05.05.2023;FLSTFI fahren und GoPro, iPhone Rewe, Udemy Administration of Red Hat Linux, Linux Bootcamp;Bank 150;"";""
06.05.2023;VRSCDX fahren mit GoPro;"";"";""
07.05.2023;VRSCDX fahren mit GoPro - Rosenheim;Bank, Stütz 3*50;"";""
08.05.2023;Drohne DJI Air 2s geliefert, Probeflug OK, macht Spass;"";"";""
09.05.2023;VGH wg Arbeitszeugnis,Linux Bootcamp, Drohne DJI Air 2s draussen geflogen, Marc telefoniert;"";"";""
10.05.2023;McAfee auf Mac, Video schneiden mit GoPro Player, Linux Bootcamp;Bank, Stütz 3*50, situps;"";""
11.05.2023;Udemy Administration of Red Hat Linux, Linux Bootcamp;Bank,Stütz 1*50;"";""
12.05.2023;FLSTFI fahren, amadeus treffen;"";"";""
13.05.2023;Ampfing Baggerraceparty, Mühldorf, Udemy Administration of Red Hat Linux;"";"";""
16.05.2023;Udemy BASH Programming, Version Control with Git;"";"";""
17.05.2023;Udemy BASH Programming, Dostojewski ED;Bank, Stütz, seitliche Übungen, 1*50, situps;"";""
14.05.2023;Vagrant auf AlmaLinux, Drohne am Krontahler Weiher, Ansible Video und auf MacBook;"";"";""
15.05.2023;Udemy Administration of Red Hat Linux Test;Bank, Stütz 3*50, seitliche Übungen 3*40;"";""
18.05.2023;Roseline Sex, FLHKL fahren Landshut, vagrant VM gestartet;Bank 150;"";""
19.05.2023;VRSCDX fahren;Stütz 150, situps 100;"";""
20.05.2023;FLHTKL fahren mit GoPro;Stütz 150;"";""
21.05.2023;FLHTKL fahren mit Pro Thenner Weiher;Stütz 150;"";""
22.05.2023;Balkon Sichtschutz, Udemy: Version Control with Git, spazieren Indorf;"";"";""
23.05.2023;telefoniert mit Ben Stokes, spazieren Indorf;"";"";""
24.05.2023;Udemy Version Control with Git, GCP Fundamentals;Bank, Stütz, spazieren Indorf;"";""
25.05.2023;Udemy GCP Fundamentals, Gespräch mit Rochella von BMC;spazieren Indorf;"";""
26.05.2023;Fielmann wg Brille;spazieren Indorf;"";""
27.05.2023;FLHTKL Burghausen, Mattigkofen, Altaussee, Grundlsee, Hotel Seeresidenz in Altaussee, Roseline Sex;"";"";Denke an Sex mit Sandra
28.05.2023;FLTHKL Loser Mautstrasse, Gosausee am Parkplatz umgefallen, kurvenreiche  Hochkönigstrasse;"";"";Denke an Sex mit Sandra
29.05.2023;FLHTKL, VRSCDX putzen;spazieren Indorf;"";Denke an Sex mit Sandra
30.05.2023;Ihle essen;"";"";""
31.05.2023;Udemy GCP Fundamentals, FLSTFI fahren;spazieren Indorf;"";Denke an Sex mit Sandra
01.06.2023;Control-M & EMA Server AlmaLinux, WEB geht , Udemy  Web Development Bootcamp;Bank, Stütz, seitliche Übungen, spazieren Indorf;"";Denke an Sex mit Sandra
02.06.2023;AlmaLinux Control-M funktioniert mit API, Udemy Web Development Bootcamp, Roseline Sex;spazieren Indorf;"";Denke an Sex mit Sandra
03.06.2023;ED-Köln fahren;"";"";""
04.06.2023;Drohne geflogen, Rhein Beach;"";"";""
05.06.2023;Onboarding Porz, Tim Sex;"";"";""
07.06.2023;Köln Porz, Udemy Web Development Bootcamp;"";"";""
08.06.2023;Köln – ED, KFC;"";"";""
09.06.2023;FLSTFI fahren, Brille abgeholt, FLSFTI, VRSCDX mit Reiniger putzen, Griechishc essen;"";"";""
10.06.2023;Roseline sex, FLHTKL Kössen Biker treffen fahren, Andi Huber grillen;Bank 200;"";""
12.06.2023;FLHTKL Elmau, Landl, Schliersee; ;"";""
12.06.2023; ;Bank, Stütz, seitliche Übungen, situps, spazieren Indorf;"";""
13.06.2023;Job Absage BMC, Udemy Web Development Bootcamp;"";"";""
14.06.2023;Udemy Web Development Bootcamp, FLHTKL fahren Mühldorf;Bank, Stütz, seitliche Übungen;"";""
15.06.2023;Udemy Web Development Bootcamp, IHLE essen;Bank, Stütz, seitliche Übungen;"";""
16.06.2023;Udemy Web Development Bootcamp, Landgasthof Schweiger mit Forstners;Bank;"";""
17.06.2023;Köln fahren, Gaffl Kneipe;"";"";""
18.06.2023;Rhein Hohenzollernbrücke, Strand;"";"";""
19.06.2023;Köln Porz;"";"";""
20.06.2023;Köln Porz;"";"";""
21.06.2023;Köln Porz, Datacenter Tour;"";"";""
22.06.2023;Köln Porz;"";"";""
23.06.2023;"";"";"";""
24.06.2023;Sandra DUS Flughafen, Erding gefahren;"";"";""
25.06.2023;FLSFTI fahren, Italienisch essen;"";"";""
26.06.2023;Udemy Web Development Bootcamp;Bank, Stütz, seitliche Übungen;"";""
27.06.2023;Udemy Web Development Bootcamp;Bank, 1*Stütz und seitliche Übungen;"";""
28.06.2023;Udemy Web Development Bootcamp, HTML,CSS Übungen;"";"";""
29.06.2023;Udemy Web Development Bootcamp, node.js, Postman, VRSCDX fahren;Bank, Stütz und seitliche Übungen;"";""
29.06.2023;Udemy Web Development Bootcamp, node.js, Postman, VRSCDX fahren;Bank, Stütz und seitliche Übungen;"";""
30.06.2023;Udemy Web Development Bootcamp, node.js, Postman, API Swagger, express;Bank, situps;"";""
01.07.2023;Roseline Sex, FLHTKL fahren;"";"";""
02.07.2023;ED nach Gambach;"";"";""
03.07.2023;REWE FFM;"";"";""
04.07.2023;REWE FFM, UDEMY Web Dev Bootcamp;"";"";""
05.07.2023;REWE FFM, UDEMY Web Dev Bootcamp;"";"";""
06.07.2023;REWE FFM, UDEMY Web Dev Bootcamp, BG getroffen;"";"";BG heiße message
07.07.2023;REWE FFM, UDEMY Web Dev Bootcamp, JS YouTube, BG message, Drohne Gambach geflogen;"";"";BG heiße message zum Sex treffen
09.07.2023;Roseline Sex, VRSCDX fahren;"";"";""
10.07.2023;Augenarzt;Bank;"";""
11.07.2023;FLHTKL fahren Had Eck;Bank;"";""
04.08.2023;"";Bank, Stütz, seitliche Übungen;"";""
08.07.2023;Gambach Erding gefahren, ab Nürnberg Landstrasse;"";"";""
12.07.2023;DJI Osmo Action 3 geliefert;Bank;"";""
13.07.2023;DJI Osmo Action 3 erstes Video;Bank, situps, Kettlebell;"";""
14.07.2023;Augenarzt;"";"";""
15.07.2023;Balkon Bretter streichen;Bank, situps, Kettlebell;"";""
16.07.2023;Balkon Bretter streichen, VRSCDX fahren mit DJI Osmo Action;Bank;"";""
17.07.2023;FLSFTI fahren;"";"";""
18.07.2023;FLSFTI fahren, HB mit Strapon;Bank;"";""
19.07.2023;"";Bank;"";""
20.07.2023;Augenarzt, Hautarzt, FLHTKL fahren;"";"";""
21.07.2023;Sachen packen;Bank;"";""
22.07.2023;FLHTKL fahren, Erding – Sylvenstein – Landeck;"";"";""
24.07.2023;FLHTKL fahren, Landeck – Sterzing – Sölden – Timmelsjochstrasse - St. Leonhard ;"";"";""
25.07.2023;FLHTKL fahren, St. Leonhard - Jaufenpass - Brixen - Klausen - Grödner Joch – Kufar – St.- Martin;"";"";""
27.07.2023;FLHTKL fahren, Cortina – Pieve di Cadore -Sexten – Innichen - Lienz – Heiligenblut;"";"";""
28.07.2023;FLHTKL fahren, Großglockner – Zell am See – Lofer – Kössen – Erding, Ihle essen;"";"";""
29.07.2023;"";"";"";""
30.07.2023;Kino Erding Oppenheimer;"";"";""
31.07.2023;Termin Standesamt;"";"";""
01.08.2023;Hautarzt;"";"";""
26.07.2023;FLHTKL fahren, St.-Martin – Cortine - Misurina – Cortina;"";"";""
05.08.2023;"";Bank;"";""
