24. Januar 2019	MV Sex im Auto, Ruecksitz umgeklappt		Die TodesApp	
25. Januar 2019			Die TodesApp	
26. Januar 2019				
27. Januar 2019			Die TodesApp	
28. Januar 2019	SM bei Meyer-Huebner		Die TodesApp	
29. Januar 2019	MV Sex im Auto, Rücksitz umgeklappt		Die TodesApp	
30. Januar 2019	Regenz-Wagner Kurzzeitpflege fuer Lukas		Die TodesApp	
31. Januar 2019			Die TodesApp	
1. Februar 2019	Regenz-Wagner in Erlkam wg Termin		Die TodesApp	
2. Februar 2019	Lukas Regens-Wagner nach Erlkam gefahren, online checkin		Die TodesApp	
3. Februar 2019	Flughafen München, Nizza Fluege gestrichen			
4. Februar 2019	Flughafen München, Flug Nizza			
5. Februar 2019	Nizza arbeiten, KD SMS			
6. Februar 2019	Nizza BMC workshop, GrandTour ipad geschaut			
7. Februar 2019	Nizza BMC workshop			
8. Februar 2019	Flug Nizza München, MV geilen OV, SM Notarzt, Einlieferung KH			
9. Februar 2019	aufräumen, Birgit, Robert, Renate, Lukas Regens-Wagner geholt, SM im KH besucht			
10. Februar 2019	Lukas Schrank raeumen, SM KH besucht			
11. Februar 2019	Antrag Kurzzeitpflege an DAK, Manu auf Besuch, SM KH besucht			
12. Februar 2019	MV Holzkirchen geholt, zu Hause, geilen Sex			
13. Februar 2019	Kleidersaecke Renate gefahren, Kuechenschrank geraeumt, Regens-Wagner wegen Lukas, SM KH besucht			
14. Februar 2019	Wäsche waschen, Alibert geräumt, einkaufen Alpengrossmarkt, SM KH besucht			
15. Februar 2019	Bad Schrank raeumen, SM KH besucht, KD SMS			
16. Februar 2019	Staub saugen, nass wischen, Flur, Bad Schrank raeumen, Fischstäbchen, SM KH besucht			
17. Februar 2019	Fisch und Spinat kochen, SM KH besucht			
18. Februar 2019	Doc wg Lukas Karte & Rezept, SM KH besucht			
19. Februar 2019				
20. Februar 2019	SM KH besucht			
21. Februar 2019	Katzenkloo, saugen, SM KH besucht, einkaufen			
22. Februar 2019	SM KH besucht			
23. Februar 2019	Kochen Lachs und Spinat, SM KH besucht			
24. Februar 2019	essen kochen, SM KH besuch, Lukas Regenz Wagner, MV in WOR abgeholt			
25. Februar 2019	MV zu Hause geilen Sex, SM KH besucht			
26. Februar 2019	MV Erding gefahren, Lissabon geflogen, BMC CAB treffen Sky bar, Grand Tour Prime Video			
27. Februar 2019	BMC CAB treffen, TukTuk durch Lissabon			
28. Februar 2019	BMC CAB treffen			
1. März 2019	Lissabon nach Muenchen geflogen, MV Holiday Inn			
2. März 2019	Hauham fahren, Lukas Regens Wagner abgeholt, SM KH besucht, Grand Tour Prime Video			
3. März 2019	kochen Bratwurst mit Spinat, SM KH besucht, Grand Tour Prime Video		Blutschwarz	
4. März 2019	Spaghetti mit Pesto, Grand Tour Prime Video			
5. März 2019	Kammer OG Kleidung, Windeln, SM KH besucht, Grand Tour Prime Video			
6. März 2019	MV Holzkirchen geholt und zu Hause geilen Sex, Bosch Prime Video			
7. März 2019	MV geilen Sex im Auto, SM KH besucht,  Bosch Prime Video			
8. März 2019	Staubsaugen,  SM KH besucht, Bosch Prime Video			
9. März 2019	nass wischen, Katzenkloo, SM KH besucht, CB zu Hause			
10. März 2019	Haehnchenbrust kochen, SM KH besucht, Bosch Prime Video		Blutschwarz	
11. März 2019	SM KH besucht			
12. März 2019	MV geilen Sex im Auto			
13. März 2019	FXDL Batterie, Sitz einbauen, SM KH besucht		Blutschwarz	
14. März 2019	FLHC Geretsried geholt, Seemueller Anhänger, SM KH besucht			
15. März 2019	SM KH besucht		Blutschwarz	
16. März 2019	FXDL fahren, kochen Huhn Brokkoli, Kartoffeln, SM KH besucht		Blutschwarz	MB, Irschenberg, Bruckmuehl, Ischenberg, Parsberg
17. März 2019	FLHC fahren, kochen Spinat, Fisch, Kartoffeln, SM KH besucht			MB, Parsberg, Brannenburg, Raubling, Pang, Hundham, Woernsmuehl
18. März 2019	einkaufen, SM KH besucht		Blutschwarz	
19. März 2019				
20. März 2019	FLHC fahren, SM KH besucht			MB, Weyarn, Kreuzstrasse, Bad Aibling, Pullach, Hundham, Woernsmuehl
21. März 2019	FLHC fahren, SM KH besucht, MT Schmidts			MB, Glonn, Anzing, Mkt Schwaben, ED, Dorfen, RO, Bad Aibling, Pulalch, Hundahn, Woernsmuehl
22. März 2019	FXDL fahren, SM KH abgeholt			Woernsmuehl, Hundham, Pullach, Beyharting, Fellach, Holki, Kreuzstrasse, MB
23. März 2019	FLHC fahren		Blutschwarz	Hundham, Nussdorf, Erl, Koessen, Reit, Oberwoessen, Marquatstein,Aschau, 
24. März 2019	FXDL fahren		Blutschwarz	MB, Kreuzstrasse, Hoehenkirchen, Anzing, Ebersberg, Steinhoering, Rott, Golling, Irschenberg
25. März 2019			Blutschwarz	
26. März 2019	MV geilen Sex im Auto,		Blutschwarz	
27. März 2019			Blutschwarz	
28. März 2019	FLHC Geretsried, Anhänger geholt		Blutschwarz	Geretsried, Bad Toelz, Holki, Pullach, Hundahm, Woernsmuehl
29. März 2019			Blutschwarz	
30. März 2019	Lammcurry kochen, FXDL fahren		Blutschwarz	Irschenberg, Beyharting, Bruckmuehl, Fellach, Weyarn, MB, Irschenberg, Leitzach, Woernsmuehl
31. März 2019	FLHC fahren		Blutschwarz	Woernsmuehl, Brannenburh, Nussdorfm, Raubling, RO, Pang, Ulach, Faisting, Weyarn, Seeham, Leitzach
1. April 2019	FLHC fahren HD Geretsried wg KessTech		Blutschwarz	
2. April 2019	massage		Muttertag	
3. April 2019	MV geilen Sex im Auto,		Muttertag	
4. April 2019	FLHC House of Flames Rohrdorf wg KessTech, Massage		Muttertag	
5. April 2019			Muttertag	
6. April 2019	FXDL fahren, Fisch und Bratkartoffeln kochen			Hundham, Bad feilnbach, Brannenburg, Nussdorf, Erl, Kufstein, Landl, Schliersee
7. April 2019	FXDL fahren, Fisch und Spinat kochen		Muttertag	Hundham, Bayrischzell, Kufstein, Waldbichl, Sachrang, Aschau, Rohrdorf, RO, Golling, Irschenberg, Leitzach
8. April 2019			Muttertag	
9. April 2019	MV geilen Sex im Auto, Massage		Muttertag	
10. April 2019			Muttertag	
11. April 2019	Massage		Muttertag	
12. April 2019	FXDL Rohrdorf gefahren, FLHC abgeholt		Muttertag	MB, Irschenberg, Rohrdorf, Irschenberg, Leitzach, Woehrnmuehl
13. April 2019	FLHC fahren, Pizza backen		Muttertag	Woernsmuehl, Leitzach, A8, Rohrdorf, RO, Pang, Golling, Ischenberg, Leitzach
14. April 2019			Muttertag	
15. April 2019	FLHC neue Zulassungsbescheinigung Teil 1		Muttertag	
16. April 2019	Randall Boot House of Flames gekauft		Muttertag	
17. April 2019	FXDL RO abgeholt, RAV Poetzinger		Muttertag	
18. April 2019			Muttertag	
19. April 2019	FLHC fahren		Muttertag	MB, Weyarn, Kreuzstrase, Glonn, Grafing, 304, Wasserburg, Rott, Beyharting, Bruckmuehl, Feldkirchen, Goetting, Irschenberg, Leitzachtal
20. April 2019	FXDL fahren		Muttertag	MB, Kreuzstrasse, Feldkichen, Glonn, Beyharting, Golling, A8, A93, Kiefersfelden, Kufstein, Landl. Schliersee
21. April 2019	FLHC fahren		Muttertag	Woernsmuehl, Hundham, Brannenburg, Nussdorf, Ebbs, Kufstein, Bayrischzell, Leitzach, Irschenberg, Leitzachtal
22. April 2019	FXDL fahren		Muttertag	Woernsmuehl, Hundham, Pang, RO, Vogtareut, Wasserburg, EBE, Grafing, Glonn, Oberpframmern,  Hoehenkirchen, Feldkirchen, Vagen, Leitzachtal
23. April 2019	MV geilen Sex im Auto		Muttertag	
24. April 2019	MV geilen Sex im Auto		Muttertag	
25. April 2019	FLHC arbeit fahren		Muttertag	
26. April 2019			Muttertag	
27. April 2019	Frikadellen		Muttertag	
28. April 2019	FXDL fahren		Muttertag	Weyarn, Kreuzstrasse, Feldkirchen; Beyharting, Goetting, Irschenberg, Au, Bad Feilnbach, Hundham, Woernsmuehl
29. April 2019			Muttertag	
30. April 2019	MV geilen Sex im Auto		Ein Dunkles Spiel	
1. Mai 2019	FLHC fahren		Ein Dunkles Spiel	
2. Mai 2019	MV Hotel		Ein Dunkles Spiel	
3. Mai 2019	Holz Lieferung, Holz raeumen		Ein Dunkles Spiel	
4. Mai 2019	Holz raeumen, Pastel de Nada		Ein Dunkles Spiel	
5. Mai 2019	Fischbraten		Ein Dunkles Spiel	
6. Mai 2019	Taettowierer Kolbermoor		Ein Dunkles Spiel	
7. Mai 2019	MV geilen Sex im Auto, Massage		Ein Dunkles Spiel	
8. Mai 2019	FLHC arbeit fahren		Ein Dunkles Spiel	
9. Mai 2019	Rokker Jeans		Ein Dunkles Spiel	
10. Mai 2019			Ein Dunkles Spiel	
11. Mai 2019	Schuhschrank, Klodeckel, FXDL Luft prüfen		Ein Dunkles Spiel	
12. Mai 2019			Ein Dunkles Spiel	
13. Mai 2019	Taettowierer Kolbermoor		Ein Dunkles Spiel	
14. Mai 2019	MV geilen Sex im Auto		Ein Dunkles Spiel	
15. Mai 2019	MV geilen Sex im Auto		Ein Dunkles Spiel	
16. Mai 2019			Ein Dunkles Spiel	
17. Mai 2019			Ein Dunkles Spiel	
18. Mai 2019	FLHC Augsburg, FLHTKL gekauft und Heritage verkauft		Ein Dunkles Spiel	Weyarn, A8, Mittlerer Ring, A96, B17
19. Mai 2019	FXDL fahren		Ein Dunkles Spiel	Woernsmuehl, Leitzachtal, Au, Brannenburg, Nussdorf, Ebbs, Thiersee, Landl, Sudelfeld, Kiefersfelden, Kufstein, Landl,Hundham, Bad Feilnbach, Leitzach
20. Mai 2019	Massage, Geld abheben fuer FLHTKL		Ein Dunkles Spiel	
21. Mai 2019	Augsburg Auspuff, Geld, Papiere fuer FLHTKL		Ein Dunkles Spiel	
22. Mai 2019			Die Rächer - Jack Daniels	
23. Mai 2019	FLHTKL zugelassen, FLHC und FLHTKL Übergabe in Augsburg		Die Rächer - Jack Daniels	
24. Mai 2019	FLHTKL fahren		Die Rächer - Jack Daniels	Bad Tölz, Sylvenstein, Achensee, Wörgl, Kufstein, Landl, Sudelfeld, Brannenburg, Bad Feilnbach, Leitzachtal
25. Mai 2019	FLHTKL fahren, Lamm kochen		Die Rächer - Jack Daniels	Irschenberg, A8, Rohrdorf, Aschau, Sachrang, Kufstein, Landl,Hundham, Bad Feilnbach. Leitzachtal 
26. Mai 2019	FXDL fahren		Die Rächer - Jack Daniels	MB, Irschenberg, Goetting, Beyharting, Feldkirchen, Peiss, Sauerlach, Bad Toelz
27. Mai 2019	Tättowierer Kolbermoor		Die Rächer - Jack Daniels	
28. Mai 2019	Massage		Die Rächer - Jack Daniels	
29. Mai 2019			Die Rächer - Jack Daniels	
30. Mai 2019	FLHTKL und FXDL fahren		Die Rächer - Jack Daniels	
31. Mai 2019	FXDL fahren		Die Rächer - Jack Daniels	
1. Juni 2019	FLHTKL fahren		Die Rächer - Jack Daniels	
2. Juni 2019	FLHTKL fahren		Die ewigen Toten	
3. Juni 2019	FLHTKL fahren		Die ewigen Toten	
4. Juni 2019	FLHTKL Arbeit fahren		Die ewigen Toten	
5. Juni 2019	MV geilen Sex im Auto, Paletten			
6. Juni 2019			Die ewigen Toten	
7. Juni 2019	FLHTKL Inspektion Rohrdorf		Die ewigen Toten	
8. Juni 2019	Holz sägen, FLHTKL fahren			
9. Juni 2019	FXDL und FLHTKL fahren		Die ewigen Toten	
10. Juni 2019	FXDL und FLHTKL fahren		Die ewigen Toten	
11. Juni 2019	MV geilen Sex im Auto		Die ewigen Toten	
12. Juni 2019	FLHTKL fahren		Die ewigen Toten	
13. Juni 2019	MV geilen Sex im Auto		Die ewigen Toten	
14. Juni 2019	FXDL fahren,Tättowierer Kolbermoor, Kerstin telefoniert		Die ewigen Toten	
15. Juni 2019	FLHTKL fahren, Tomatensosse kochen		Die ewigen Toten	
16. Juni 2019	FLHTKL fahren		Die ewigen Toten	
17. Juni 2019	FLHTKL fahren		Die ewigen Toten	
18. Juni 2019	BMC Essen, Kerstin telefoniert, MV geilen Sex im Freien, Massage		Die ewigen Toten	
19. Juni 2019	FXDL fahren, Cycle Factory wg FXDL Umbau		Die ewigen Toten	
20. Juni 2019	FXDL fahren		Die ewigen Toten	
21. Juni 2019			Die ewigen Toten	
22. Juni 2019	FLHTKL fahren, FXDL fahren		Die ewigen Toten	
23. Juni 2019	FXDL fahren		Die ewigen Toten	
24. Juni 2019	MV geilen Sex im Auto und Hotel		Die ewigen Toten	
25. Juni 2019	FXDL Cycle Factory, FLHTKL fahren, Massage		Die ewigen Toten	
26. Juni 2019	FLHTKL arbeit fahren, AH Bernried			
27. Juni 2019	FLHTKL arbeit fahren, Maria mitgefahren und Sex im freien, viele Muecken		Die ewigen Toten	
28. Juni 2019			Die ewigen Toten	
29. Juni 2019	FLHTKL fahren		Die ewigen Toten	
30. Juni 2019	FLHTKL fahren		Die ewigen Toten	
1. Juli 2019	FLHTKL fahren		Der Kindermacher: Ein Eifelkrimi -1	
2. Juli 2019	Referenzbesuch LBBW, Massage		Der Kindermacher: Ein Eifelkrimi -1	
3. Juli 2019	FLHTKL fahren, FXDL geholt		Der Kindermacher: Ein Eifelkrimi -1	
4. Juli 2019	MV geilen Sex im Auto		Der Kindermacher: Ein Eifelkrimi -1	
5. Juli 2019	Zulassungsstelle FXDL Reifen eintragen, FXDL Cycle Factory wg Bremslicht		Der Kindermacher: Ein Eifelkrimi -1	
6. Juli 2019	FLHTKL fahren		Der Kindermacher: Ein Eifelkrimi -1	
7. Juli 2019			Der Kindermacher: Ein Eifelkrimi -1	
8. Juli 2019			Der Kindermacher: Ein Eifelkrimi -1	
9. Juli 2019	FLHTKL fahren, Massage		Der Kindermacher: Ein Eifelkrimi -1	
10. Juli 2019	MV geilen Sex im Auto		Der Kindermacher: Ein Eifelkrimi -1	
11. Juli 2019	MV geilen Sex im Auto, Cycle Factory Fehler gefunden		Der Kindermacher: Ein Eifelkrimi -1	
12. Juli 2019	FLHTKL fahren		Der Kindermacher: Ein Eifelkrimi -1	
13. Juli 2019	Lammcurry kochen, FLHTKL fahren bei starkem Regen		Der Kindermacher: Ein Eifelkrimi -1	
14. Juli 2019	FLHTKL fahren		Der Kindermacher: Ein Eifelkrimi -1	
15. Juli 2019	FLHTKL fahren		Der Kindermacher: Ein Eifelkrimi -1	
16. Juli 2019	FLHTKL Arbeit fahren, Massage		Der Kindermacher: Ein Eifelkrimi -1	
17. Juli 2019	FLHTKL Arbeit fahren		Der Kindermacher: Ein Eifelkrimi -1	
18. Juli 2019	MV geilen Sex im Auto		Der Kindermacher: Ein Eifelkrimi -1	
19. Juli 2019	FXDL Cycle Factory geholt, FXDL fahren		Der Präparator	
20. Juli 2019	FXDL fahren		Der Präparator	
21. Juli 2019	FXDL fahren, MV Schliersee getroffen	MTB fahren, laufen, weil MTB platt	Der Präparator	
22. Juli 2019	FLHTKL arbeit fahren, Maria mitgefahren und Sex im freien		Der Präparator	
23. Juli 2019	FXDL arbeit fahren, MV McDonalds Kaffee trinken, Massage		Der Präparator	
24. Juli 2019	MV geilen Sex im Auto		Der Präparator	
25. Juli 2019	FLHTKL fahren, MTB Schliersee		Der Präparator	
26. Juli 2019	FLHTKL fahren		Der Präparator	
27. Juli 2019	FLHTKL fahren		Der Präparator	
28. Juli 2019	FLHTKL fahren		Der Präparator	
29. Juli 2019	MTB geholt aus Reperatur		Der Präparator	
30. Juli 2019	FLHTKL Penzl Auspuff, FXDL fahren, Massage			
31. Juli 2019	mit Anhänger nach ED, MV Kantine pause		Der Präparator	
1. August 2019	MV geilen Sex im Auto		Der Präparator	
2. August 2019				
3. August 2019	FXDL Rohrdorf fahren		Der Präparator	
4. August 2019				
5. August 2019	Griedel fahren			
6. August 2019	Gambach Volksbank			
7. August 2019	Griedel Hausham fahren		Der Präparator	
8. August 2019	FLHTKL fahren und putzen		Der Präparator	
9. August 2019	FXDL Rohrdorf holen, FLHTKL fahren		Der Präparator	
10. August 2019	FLHTKL fahren		Der Präparator	
11. August 2019	FLHTKL fahren		Der Präparator	
12. August 2019			Der Präparator	
13. August 2019	Massage, FLHTKL fahren, Rohrdorf		Der Präparator	
14. August 2019	FXDL Rohrdorf, FLHTKL fahren , Breakout,		Der Präparator	
15. August 2019	FLHTKL fahren, CB Telegram		Der Präparator	
16. August 2019	Holz sägen, FLHTKL fahren		Heimläuten	
17. August 2019	FXDL, FLHTKL fahren		Heimläuten	
18. August 2019	FLHTKL fahren		Heimläuten	
19. August 2019	Zulassungstelle FXDL, FLHTKL fahren		Heimläuten	
20. August 2019	Massage, FLHTKL fahren, FXDL Auspuffband		Heimläuten	
21. August 2019	FLHTKL fahren		Heimläuten	
22. August 2019	FLHTKL fahren, Highway Fussrasten		Heimläuten	
23. August 2019	FXDL fahren, FLHTKL und FXDL waschen		Heimläuten	
24. August 2019	FLHTKL fahren Innsbruck		Heimläuten	
25. August 2019	FLHTKL fahren		Heimläuten	
26. August 2019			Heimläuten	
27. August 2019	MV geilen Sex im Auto, Anhänger verkauft, Massage		Heimläuten	
28. August 2019	TS Phoenix und mit Sonia		Heimläuten	
29. August 2019			Benzin - Ein Fall für Julia Wagner	
30. August 2019	Peter Maffay Album Jetzt, FLHTKL fahren		Benzin - Ein Fall für Julia Wagner	
31. August 2019	FXDL, FLHTKL fahren		Benzin - Ein Fall für Julia Wagner	
1. September 2019	FXDL, FLHTKL fahren		Benzin - Ein Fall für Julia Wagner	
2. September 2019			Benzin - Ein Fall für Julia Wagner	
3. September 2019	FLHTKL Rohrdorf fahren, Massage, FXDL fahren		Benzin - Ein Fall für Julia Wagner	
4. September 2019	FLHTKL Rohrdorf geholt			
5. September 2019	MV geilen Sex im Auto, Hotel Schwaig, mm bj, MV Boote und Kayak		Benzin - Ein Fall für Julia Wagner	
6. September 2019			Benzin - Ein Fall für Julia Wagner	
7. September 2019	Anhänger Paletten, Kofferanheaenger ausraeumen		Benzin - Ein Fall für Julia Wagner	
8. September 2019	FLHTKL fahren		Benzin - Ein Fall für Julia Wagner	
9. September 2019			Benzin - Ein Fall für Julia Wagner	
10. September 2019	MV geilen Sex im Auto, MV Kajak		Benzin - Ein Fall für Julia Wagner	
11. September 2019	iphone XR gekauft		Benzin - Ein Fall für Julia Wagner	
12. September 2019	FLHTKL fahren		Benzin - Ein Fall für Julia Wagner	
13. September 2019	Ipad6 und  MacBook Air 13" bstellt, Roulladen, Tiramisu		Benzin - Ein Fall für Julia Wagner	
14. September 2019	FXDL und FHLHTKL fahren		Benzin - Ein Fall für Julia Wagner	
15. September 2019	FXDL und FHLHTKL fahren			
16. September 2019	FLHTKL fahren		Benzin - Ein Fall für Julia Wagner	
17. September 2019	FLHTKL fahren, FXDL fahren, Massage		Benzin - Ein Fall für Julia Wagner	
18. September 2019			Benzin - Ein Fall für Julia Wagner	
19. September 2019	FLHTKL fahren		Tödlicher Betrug: Thilo Hains 3. Fall	
20. September 2019				
21. September 2019	FLHTKL fahren Bad Ischl			
22. September 2019	FLHTKL fahren		Tödlicher Betrug: Thilo Hains 3. Fall	
23. September 2019			Tödlicher Betrug: Thilo Hains 3. Fall	
24. September 2019	Massage FXDL fahren		Tödlicher Betrug: Thilo Hains 3. Fall	
25. September 2019	BMC Italiener essen		Tödlicher Betrug: Thilo Hains 3. Fall	
26. September 2019			Tödlicher Betrug: Thilo Hains 3. Fall	
27. September 2019	Maria telefoniert		Tödlicher Betrug: Thilo Hains 3. Fall	
28. September 2019	Rohrdorf, KessTech FXDL gekauft		Tödlicher Betrug: Thilo Hains 3. Fall	
29. September 2019	FXDL, FLHTKL fahren			
30. September 2019	Maria telefoniert, FLHTKL fahren, Maria neues Handy		Tödlicher Betrug: Thilo Hains 3. Fall	
1. Oktober 2019	MV Ramada Hotel, geilen Sex		Tödlicher Betrug: Thilo Hains 3. Fall	
2. Oktober 2019	MV geilen Sex im Auto, MV Schlauchboote		Tödlicher Betrug: Thilo Hains 3. Fall	
3. Oktober 2019	Kartoffelsalat		Tödlicher Betrug: Thilo Hains 3. Fall	
4. Oktober 2019	FXDL fahren und Rohrdorf gebracht, Paletten sägen		Tödlicher Betrug: Thilo Hains 3. Fall	
5. Oktober 2019	gefuellte Paprika		Tödlicher Betrug: Thilo Hains 3. Fall	
6. Oktober 2019	FLHTKL fahren		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
7. Oktober 2019			Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
8. Oktober 2019	MV geilen Sex im Auto			
9. Oktober 2019	MV geilen Sex im Auto		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
10. Oktober 2019	MV geilen Sex im Auto		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
11. Oktober 2019				
12. Oktober 2019	FXDL Rohrdorf geholt, FLHTKL fahren		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
13. Oktober 2019	FXDL, FLHTKL fahren			
14. Oktober 2019	FLHTKL fahren		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
15. Oktober 2019			Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
16. Oktober 2019	MV geilen Sex im Auto		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
17. Oktober 2019	FXDL Büro fahren		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
18. Oktober 2019	Kalbsbäckchen kochen		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
19. Oktober 2019	FLHTKL fahren		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
20. Oktober 2019	FLHTKL fahren		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
21. Oktober 2019			Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
22. Oktober 2019	Marcel Italiener essen		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
23. Oktober 2019	FXDL Büro fahren		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
24. Oktober 2019	FXDL Büro fahren		Mit einem Bein im Grab -Ein Phineas-Troutt-Thriller	
25. Oktober 2019			Der Blütenjäger	
26. Oktober 2019	FXDL, FLHTKL fahren		Der Blütenjäger	
27. Oktober 2019	FLHTKL fahren		Der Blütenjäger	
28. Oktober 2019	Koffer Anhänger abgeholt 		Der Blütenjäger	
29. Oktober 2019	Massage		Der Blütenjäger	
30. Oktober 2019			Der Blütenjäger	
31. Oktober 2019	MV geilen Sex im Auto		Der Blütenjäger	
1. November 2019	FXDL fahren		Der Blütenjäger	
2. November 2019	FXDL und FLHTKL putzen, FLHTKL fahren		Der Blütenjäger	
3. November 2019			Der Blütenjäger	
4. November 2019	FLHTKL fahren		Der Blütenjäger	
5. November 2019			Der Blütenjäger	
6. November 2019	MV Moxy Hotel		Der Blütenjäger	
7. November 2019	FLHTKL fahren		Der Blütenjäger	
8. November 2019			Der Blütenjäger	
9. November 2019	Rohrdorf House of Flames		Der Blütenjäger	
10. November 2019			Der Blütenjäger	
11. November 2019			Der Blütenjäger	
12. November 2019	MV geilen Sex im Auto, Oliver McDonalds getroffen, House of Flames wg Fahrwerk FXDL, etc		Dunkle Botschaft	
13. November 2019	FLHTKL Winterlager abgeholt		Dunkle Botschaft	
14. November 2019	FXDL Winterlager		Dunkle Botschaft	
15. November 2019	Erbsensuppe		Dunkle Botschaft	
16. November 2019	Gyros und Tzatziki kochen		Dunkle Botschaft	
17. November 2019	Flur putzen		Dunkle Botschaft	
18. November 2019			Dunkle Botschaft	
19. November 2019			Dunkle Botschaft	
20. November 2019	Sabine hat Selbstmord begangen		Dunkle Botschaft	
21. November 2019	Kerstin telefoniert			
22. November 2019	Pötzinger wegen RAV abholen, Kerstin telefoniert			
23. November 2019	Kerstin telefoniert, MV in Erding getroffen, TS Jasmin		Dunkle Botschaft	
24. November 2019	MTB fahren, Kerstin telefoniert			
25. November 2019	Bestatter, KD SMS, Kerstin telefoniert			
26. November 2019	Amtsgericht angerufen wg Betreuer, Sabine Kleidung Bestatter, Brief Pötzinger			
27. November 2019	Lukas abgeholt nach Bad Wiessee. RAV Benzin verkauft			
28. November 2019	Merlin Tierarzt; Pötzinger Geld geholt fuer RAV			
29. November 2019	Wertstoffhof, Katzenkloo sauber gemacht, Sterbeurkunde, House of Flames FLHTKL Stage I und II , TS Jasmin			
30. November 2019	Merlin Tierarzt, einkaufen, Wäsche waschen, Geschirrspueler, Schrank geräumt, Staubsaugen, Bad putzen		Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
1. Dezember 2019	MV in Riem abgeholt, zu Hause bei mir und nach ED gefahren		Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
2. Dezember 2019	Merlin Tierarzt			
3. Dezember 2019	Zulassungsstelle RAV und Anhänger umgemeldet		Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
4. Dezember 2019			Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
5. Dezember 2019	Internationaler Führerschein, spazieren gegangen, Merlin eingeschläfert		Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
6. Dezember 2019	Beisetzungstermin, Merlin Tierzarzt geholt und begraben, Ilona telefoniert, Blumen entsorgt	laufen Wald und zurueck)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
7. Dezember 2019	putzen, Betten, Ilona telefoniert,  TS Jasmin	laufen Wald und zurueck)		
8. Dezember 2019	Lachs mit Nudeln kochen, WoZi Schrank, Buero raeumen, Waesche waschen	laufen Wald und zurueck)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
9. Dezember 2019	Bücher Papiermüll, Muell entsorgen, Kratzbaum, Friedhof Hausham, Staubsaugen	laufen Wald und zurueck)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
10. Dezember 2019				
10. Dezember 2019	Renten-VS, Massage, Elektro und Plastikmuell	laufen Wald und zurueck)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
11. Dezember 2019	MV in Holki geholt, zu Hause geilen Sex und ueber nacht geblieben			
12. Dezember 2019	MV ED gefahren, Kleidung Caritas ED, Sterbeurkunde RV			
13. Dezember 2019	Lukas Geburtsurkunde, Waesche waschen	laufen Wald und zurueck)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
14. Dezember 2019	Harley Würzburg Village VROD fahren und gekauft		Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
15. Dezember 2019	Staubsaugen, Waesche waschen, Kerstin und Katarina essen Braeuwirt	laufen Wald und zurueck)		
16. Dezember 2019	Sabine Beisetzung, Katrina, Kerstin Dinzler essen		Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
17. Dezember 2019	Paletten sägen, Massage	laufen Wald und zurueck)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
18. Dezember 2019	Nachlasgericht Antrag, Bad Wiessee	laufen Wald und zurueck)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
19. Dezember 2019	Dörr Rezept, MV Sex im Auto		Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
20. Dezember 2019		laufen (ueber Rathausstr)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
21. Dezember 2019	Manuela und Lukas Wohnungsschluessel gebracht, TS Chloe	laufen (ueber Rathausstr)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
22. Dezember 2019	Renate, Birgit, Robert Italiener essen	laufen (ueber Rathausstr)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
23. Dezember 2019	Allianz Scheck einloesen	laufen (ueber Rathausstr)	Die Opfer, die man bringt (Ein Fall für Sebastian Bergman 6)	
